TECH_PARAM_DEC_ID;TECH_PARAM_MSG_ID;TECH_PARAM_MSG_LABEL;TECH_PARAM_NAME;TECH_PARAM_DESCRIPTION
1101;-1;xmit_motor_errors_count;NUMBER_MotorErrorDuringProfile_COUNT;Number of moter errors during profile
1102;-1;xmit_sbe42_ctd_errors;NUMBER_CTDError_COUNT;CTD error count
1103;-1;xmit_o2_optode_errors;NUMBER_DOXYErrorsAscending_COUNT;Number of O2_ Optode errors during profile. Zero if no sensor installed.
1104;-1;xmit_rafos_errors;NUMBER_RAFOSErrorsAscending_COUNT;Number of RAFOS errors during profile. Zero if no rafos module installed.
1105;-1;xmit_cpu_battery_voltage;VOLTAGE_BatteryCPUStartProfile_volts;CPU battery voltage at profile depth
1106;-1;xmit_pump_battery_voltage;VOLTAGE_BatteryPumpStartProfile_volts;Pump battery voltage (volts) at depth
1107;-1;xmit_motor_current;CURRENT_MotorStartProfile_amps;Motor current in profile depth
1108;-1;xmit_motor_current_mean;CURRENT_MotorMeanOfProfile_amps;Mean of motor current during upcast
1109;-1;xmit_internal_pressure_surface;PRESSURE_InternalVacuumAtSurface_mbar;Surface internal pressure
1110;-1;xmit_internal_pressure_depth;PRESSURE_InternalVacuumProfileStart_mbar;Internal tube pressure [mbar] in profile depth
1111;-1;xmit_pressure_offset;PRES_SurfaceOffsetNotTruncated_dbar;Surface pressure recorded just before the previous descent - Note: cumulative offset, This IS NOT used to correct pressure on board. Not autocorrected
1112;-1;xmit_surface_pressure;PRES_Now_dbar;test message data reporting pressure at the surface during drift - cycle 0
1113;-1;xmit_parking_pressure_median;TECH_AUX_PRES_parking_pressure_median_dbar;TBD
1114;-1;xmit_depth_pressure;TECH_AUX_PRES_depth_pressure_dbar;TBD
1115;-1;xmit_depth_pressure_max;TECH_AUX_PRES_depth_pressure_max_dbar;TBD
1116;-1;xmit_profile_recovery;TECH_AUX_profile_recovery;TBD
1117;-1;xmit_piston_counts_surface;POSITION_PistonSurface_COUNT;Piston position, recorded as the instrument reaches the surface
1118;-1;xmit_piston_counts_parking;POSITION_PistonPark_COUNT;piston position at park pressure
1119;-1;xmit_piston_counts_calc;POSITION_PistonTarget_COUNT;is this the same as one of the CONFIG_PISTON variables? 
1120;-1;xmit_piston_counts_eop;TECH_AUX_POSITION_piston_counts_eop;TBD
1121;-1;xmit_surface_detection_GPS;TECH_AUX_surface_detection_GPS;TBD
1122;-1;xmit_surface_detection_Iridium;TECH_AUX_surface_detection_Iridium;TBD
1123;-1;xmit_airpump_runtime;TIME_AirPumpOn_seconds;Air pump on time
1124;-1;xmit_ice_detection_temp_median;TECH_AUX_TEMP_ice_detection_temp_median_degC;TBD
1001;-1;cpu_battery_voltage;VOLTAGE_BatteryCPUSurface_volts;Surface CPU battery voltage
1002;-1;pump_battery_voltage;VOLTAGE_BatteryPumpStartProfile_volts;Pump battery voltage (volts) at depth
1003;-1;ext_battery_voltage;TECH_AUX_VOLTAGE_ext_battery_voltage_volts;TBD
1004;-1;pressure_tube_surface;PRESSURE_InternalVacuumAtLaunch_mbar;Internal vacuum when float launched
1201;-1;ice_detected;FLAG_IceDetected_COUNT;aborted profile count - increments by one for each profile interrupted by ice detection. If units are 'bit' then represents the ice evasion record for the last 8 profiles with the latest profile in the least significant bit.
